id,title,director,director gender,distributor,rating score,title_imdb,release_date,directors,cast,countries,languages,rating,imDbRating,imDbRatingVotes,budget,cumulativeWorldwideGross,keywords,awards,relese_year
tt2372162,Orange Is the New Black,no_data,no_data,Netflix,90,Orange Is the New Black,2013-07-11,,"Taylor Schilling, Danielle Brooks, Taryn Manning",USA,English,TV-MA,8.1,299310,,,"prison gang,prison life,prison corruption,american prison,violence","Won 4 Primetime Emmys, 53 wins & 150 nominations total",2013.0
tt3590338,Puffin Rock,no_data,no_data,RTÉjr,,Puffin Rock,2015-01-12,,"Kate McCafferty, Chris O'Dowd, Sally McDaid",Ireland,English,TV-Y,8.6,928,,,"puffin,seagull,female protagonist,brother sister relationship,older sister younger brother relationship","Awards, 2 wins & 9 nominations",2015.0
tt4160920,Richie Rich,no_data,no_data,Netflix,44,Richie Rich,2015-02-20,,"Jake Brennan, Lauren Taylor, Joshua Carlon",USA,English,TV-G,3.1,1097,,,"father,laugh track,richie rich character","Awards, 1 nomination",2015.0
tt3921180,Scream,no_data,no_data,MTV,61,Scream: The TV Series,2015-06-30,,"Willa Fitzgerald, Bex Taylor-Klaus, John Karna",USA,English,TV-14,7.1,40930,,,"stabbing,gory,teen slasher,murder,throat slitting","Awards, 3 wins & 10 nominations",2015.0
tt3069894,Shtisel,Alon Zingman,male,"Abot Hameiri Barkai, Yes",100,Shtisel,2018-12-15,,"Doval'e Glickman, Michael Aloni, Neta Riskin",Israel,"Hebrew, Yiddish",TV-14,8.6,7176,,,"timeframe 2010s,timeframe 21st century,friendship,jewish family,pashkevil","Awards, 8 wins & 6 nominations",2018.0
tt3441810,Some Assembly Required,no_data,no_data,YTV,,Some Assembly Required,2014-01-06,,"Kolton Stewart, Harrison Houde, Sydney Scotia",Canada,English,TV-G,4.4,972,,,"friend,laugh track","Awards, 9 wins & 17 nominations",2014.0
tt7776244,Terrace House: Opening New Doors,no_data,no_data,Fuji Television,,Terrace House: Opening New Doors,2017-12-19,,"You, Reina Triendl, Yoshimi Tokui",Japan,Japanese,,7.8,982,,,"japanese woman,asian cast,stranger,non fiction",,2017.0
tt9185110,The A List,no_data,no_data,"Kindle Entertainment, Lions Gate Television",52,The A List,2019-08-30,,"Lisa Ambalavanar, Ellie Duckles, Rosie Dwyer",UK,English,TV-14,5.4,2954,,,"genderqueer,teen drama,summer camp,friendship,queen bee","Awards, 1 nomination",2019.0
tt6807662,The New Legends of Monkey,Gerard Johnstone,male,ABC ME,100,The New Legends of Monkey,2018-04-28,,"Chai Hansen, Luciane Buchanan, Josh Thomson","Australia, New Zealand",English,TV-PG,6.5,4444,,,"journey,australia,buddhist,buddhism,sun wukong the monkey king character","Awards, 4 wins & 11 nominations",2018.0
tt0179061,The Worst Witch,no_data,no_data,ITV,,The Worst Witch,1999-07-14,,"Kate Duchêne, Emma Brown, Clare Coulter","UK, Canada",English,,7.1,1621,,,"flying broomstick,magical spell,the worst witch,female protagonist,academy","Awards, 2 nominations",1999.0
tt5057932,Undercover,James Hawes,male,BBC One,75,Undercover,2016-11-16,,"Sophie Okonedo, Adrian Lester, Daniel Ezra",UK,English,TV-14,6.8,2117,,,"hidden past,anti racism campaigner,louisiana,cornwall,holiday home","Awards, 1 win",2016.0
tt6143796,Workin' Moms,Catherine Reitman,female,CBC Television,71,Workin' Moms,2017-01-10,,"Catherine Reitman, Dani Kind, Philip Sternberg",Canada,English,TV-MA,7.7,17401,,,"husband wife relationship,mother,sex talk,thirty something,multiple protagonists","Awards, 8 wins & 51 nominations",2017.0
tt9817288,YooHoo to the Rescue,no_data,no_data,"Aurora World Corp, Mondo TV",,YooHoo to the Rescue,2019-03-15,,"Kira Buckland, Ryan Bartley, Bryce Papenbrook",South Korea,,TV-Y,7.1,55,,,"hoverboard,skateboard,penguin,animals family",,2019.0
tt0040057,We the People,no_data,no_data,CBS,,"We, the People",1948-06-01,,"The Oscar Bradley Orchestra, Lee Vines, Dan Seymour",USA,English,,,,,,"interview,non fiction",,1948.0
tt0413573,Grey's Anatomy,no_data,no_data,American Broadcasting Company,84,Grey's Anatomy,2005-03-27,,"Ellen Pompeo, Chandra Wilson, James Pickens Jr.",USA,,TV-14,7.6,302658,,,"surgeon,hospital,lesbian,work romance,surgery","Won 4 Primetime Emmys, 84 wins & 241 nominations total",2005.0
no_data,Big Timber,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt8403570,Mortel,Édouard Salier,male,Netflix,,Mortel,2019-11-21,,"Carl Malapa, Némo Schiffman, Manon Bresch",France,French,TV-MA,6.4,1490,,,"french,supernatural power,superhero",,2019.0
tt13524842,Generation 56k,no_data,no_data,"Cattleya, ITV Studios",93,Generation 56K,2021-07-01,,"Cristina Cappelli, Azzurra Iacone, Angelo Spagnoletti",Italy,Italian,TV-14,7.4,2482,,,"couple,love,adults,italy",,2021.0
tt14936146,Masameer County,no_data,no_data,Netflix,,Masameer County,2021-07-01,,"Hgm Moejione Mohammed Gaber, Ibrahim Al Hajjaj, Abdulbaset Abdulsamad",Saudi Arabia,"Arabic, English",TV-MA,8,1788,,,"saudi,witty,adult animation",,2021.0
tt7967882,Rainbow Rangers,no_data,no_data,Nickelodeon,,Rainbow Rangers,2018-11-05,,"Penelope Rawlins, Phillipa Alexander, Zehra Naqvi",USA,English,TV-Y,4.2,207,,,nature,,2018.0
tt3124992,Sailor Moon Crystal,no_data,no_data,"Kôdansha, Toei Animation",81,Sailor Moon Crystal,2015-11-20,,"Kotono Mitsuishi, Patricia Acevedo, Ryô Hirohashi",Japan,Japanese,TV-14,7.8,2169,,,"2010s,superhero,astronomical object in title,character name in series title,masked boy","Awards, 3 nominations",2015.0
tt14664414,Young Royals,Erika Calmeyer,female,Netflix,99,Young Royals,2021-07-01,,"Edvin Ryding, Omar Rudberg, Malte Gårdinger",Sweden,Swedish,TV-MA,8.3,29840,,,"gay,prince,coming of age,lgbt interest,lgbtqia","Awards, 3 wins & 1 nomination",2021.0
tt14719590,Somos.,Álvaro Curiel,male,Netflix,67,Somos.,2021-06-30,,"Everardo Arzate, Kerry Ardra, Jero Medina",Mexico,Spanish,TV-MA,7.1,1159,,,"tv mini series,tragedy,mexican,lives,cartel",,2021.0
tt14681732,Sophie: A Murder in West Cork,no_data,no_data,Lightbox,,Sophie: A Murder in West Cork,2021-06-30,,"Ian Bailey, Barry Roche, Eugene Gilligan",UK,"English, French",TV-14,6.8,5391,,,"tv mini series,true crime,year 1996,1990s,justice",,2021.0
no_data,The Daily Life of the Immortal King,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
no_data,Ray,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt10839422,Sex/Life,Stacy Rukeyser,female,Netflix,21,Sex/Life,2021-06-25,,"Sarah Shahi, Mike Vogel, Adam Demos",USA,English,TV-MA,5.4,20979,,,"male full frontal nudity,love triangle,husband wife relationship,dramedy,love","Awards, 1 win & 3 nominations",2021.0
tt12564616,Jiva!,no_data,no_data,"Blue Ice Africa, The Ntintili Factory",,Jiva!,2021-06-24,,"Sivuyile Ngesi, Ntuthuzelo Grootboom, Noxolo Dlamini",South Africa,English,TV-MA,5.4,271,,,"dance,dancer,love,durban,street dancer","Awards, 1 nomination",2021.0
tt10477528,The Naked Director,no_data,no_data,Netflix,75,The Naked Director,2019-08-08,,"Takayuki Yamada, Shinnosuke Mitsushima, Misato Morita",Japan,Japanese,TV-MA,7.7,6207,,,"japan,1980s,based on true story,based on real person,director","Awards, 1 nomination",2019.0
tt14746934,The Parisian Agency: Exclusive Properties,no_data,no_data,TMC,,The Parisian Agency: Exclusive Properties,2021-06-23,,,France,French,TV-14,7.5,702,,,,,2021.0
no_data,This Is Pop,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt0236911,The Mole,no_data,no_data,Eén,,De mol,1998-12-06,,"Gilles De Coster, Michiel Devlieger, Gilles Van Bouwel",Belgium,Dutch,,8.7,782,,,"travel,elimination,teamwork,saboteur,questions","Awards, 1 win",1998.0
tt9905660,Bangkok Love Stories: Innocence,no_data,no_data,GMM 25,,Bangkok Love Stories: Innocence,2019-03-08,,"Max Nattapol Diloknawarit, Nicole Theriault, Narupornkamol Chaisang",Thailand,Thai,,6.7,207,,,group,,2019.0
tt6045840,Black Lightning,no_data,no_data,The CW,92,Black Lightning,2018-01-16,,"Cress Williams, Nafessa Williams, Christine Adams",USA,English,TV-14,6,25484,,,"black lightning character,superhero action,superhero,electricity,african american","Awards, 1 win & 17 nominations",2018.0
tt4277922,Call My Agent!,no_data,no_data,France 2,96,Call My Agent!,2016-12-20,,"Camille Cottin, Thibault de Montalembert, Grégory Montel",France,French,TV-MA,8.3,14192,,,"office,female protagonist,lesbianism,lesbian,lesbian relationship","Nominated for 1 BAFTA Award, 9 wins & 15 nominations total",2016.0
no_data,Champions,no_data,no_data,Sun TV,no_data,,,,,,,,,,,,,,
tt10383456,Charité at War,no_data,no_data,"UFA Fiction, MIA Film, ARD (Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland)",100,Charité,2018-04-19,,"Alicia von Rittberg, Mala Emde, Nina Gummich",Germany,German,TV-MA,7.8,3363,,,"berlin germany,hospital,medicine,medical research,doctor","Awards, 3 wins & 7 nominations",2018.0
tt7956374,Cleo & Cuquin,no_data,no_data,Clan,,Cleo & Cuquin,2018-01-22,,"Kenna Pickard, Ruben Ray, Hayley Maki",Spain,"Spanish, English",TV-Y,8,100,,,character name in title,"Awards, 2 nominations",2018.0
tt6616260,Deadwind,Rike Jokela,male,Yle TV2,,Karppi,2018-08-23,,"Pihla Viitala, Lauri Tilkanen, Mimosa Willamo","Finland, Germany, France","Finnish, German, English",TV-MA,7.3,9400,,,"nordic noir,death of husband,stepmother stepdaughter relationship,finland,2010s","Awards, 1 win & 2 nominations",2018.0
tt1327801,Glee,Eric Stoltz,male,Fox Broadcasting Company,70,Glee,2009-05-19,,"Lea Michele, Jane Lynch, Matthew Morrison",USA,English,TV-PG,6.8,147575,,,"glee club,high school,competition,singing,wheelchair","Won 6 Primetime Emmys, 86 wins & 208 nominations total",2009.0
tt3729898,Hap and Leonard,Jim Mickle,male,Sundance TV,94,Hap and Leonard,2016-03-02,,"James Purefoy, Michael Kenneth Williams, Tiffany Mack",USA,,TV-MA,7.6,7752,,,"murder,white man black man friendship,white man black man partners,southerner,black southerner","Awards, 3 nominations",2016.0
tt11215130,No Time for Shame,no_data,no_data,,,No Time for Shame,2019-11-19,,"Edwin Salinas, Magui Bravi, Xuxa",Argentina,Spanish,,5.8,82,,,"fashion,non fiction",,2019.0
tt7562112,Pose,no_data,no_data,FX,98,Pose,2018-06-03,,"Michaela Jaé (MJ) Rodriguez, Dominique Jackson, Indya Moore",USA,English,TV-MA,8.6,28926,,,"queer,1980s,new york city,ball culture,voguing","Top rated TV #185 | Won 4 Primetime Emmys, 41 wins & 142 nominations total",2018.0
tt0125643,Riverdale,no_data,no_data,CBC Television,,Riverdale,,,"Richard Anselmo, Stewart Arnott, Tyrone Benskin",Canada,English,,6.9,75,,,opera,"Awards, 2 wins",
tt3526078,Schitt's Creek,no_data,no_data,CBC Television,93,Schitt's Creek,2015-02-11,,"Eugene Levy, Catherine O'Hara, Dan Levy","Canada, USA",English,TV-14,8.5,117623,,,"motel,small town,gay relationship,siblings living together,riches to rags","Top rated TV #222 | Won 9 Primetime Emmys, 115 wins & 164 nominations total",2015.0
tt8866904,The Judgement,no_data,no_data,GMM 25,,The Judgement,2018-08-09,,"Kenneth Won, Thanabordee Jaiyen, Tanutchai Wijitwongthong",Thailand,Thai,,7,99,,,"party,female protagonist,teen drama,high school,bullying",,2018.0
tt8420184,The Last Dance,no_data,no_data,ESPN,97,The Last Dance,2020-04-19,,"Michael Jordan, Phil Jackson, Scottie Pippen",USA,English,TV-MA,9.1,117988,,,"nba,espn,reference to michael jordan,reference to chicago bulls,reference to phil jackson","Top rated TV #17 | Won 1 Primetime Emmy, 10 wins & 6 nominations total",2020.0
tt8540808,Why Are You Like This,no_data,no_data,ABC2,,Why Are You Like This,2018-11-27,,"Naomi Higgins, Olivia Junkeer, Wil King",Australia,English,,6.5,1590,,,,"Awards, 10 wins & 2 nominations",2018.0
tt7134908,Elite,Ramón Salazar,male,Netflix,97,Elite,2018-10-05,,"Itzan Escamilla, Omar Ayuso, Miguel Bernardeau",Spain,Spanish,TV-MA,7.4,76724,,,"gay character,hiv positive character,female nudity,teenage sex,seduction","Awards, 3 wins & 6 nominations",2018.0
tt11769304,Hospital Playlist,Shin Won-ho,male,tvN,,Hospital Playlist,2020-03-12,,"Jo Jung-Suk, Yoo Yeon-Seok, Jung Kyung-ho",South Korea,Korean,TV-14,8.8,5293,,,"doctor,medical,friendship,colleagues,work","Awards, 1 win & 2 nominations",2020.0
tt13186480,So Not Worth It,no_data,no_data,Mystic Entertainment,,So Not Worth It,2021-06-18,,"Se-wan Park, Shin Hyun-Seung, Youngjae","Korea, South Korea",Korean,TV-14,7,1130,,,"student,sitcom,college,korea,academia drama",,2021.0
tt14376958,The Rational Life,no_data,no_data,Mango TV,,The Rational Life,2021-06-18,,"Dylan Wang, Lan Qin, Calvin Li",,Chinese,,8.1,498,,,,"Awards, 1 nomination",2021.0
tt8923854,Black Summer,no_data,no_data,Netflix,89,Black Summer,2019-04-11,,"Jaime King, Justin Chu Cary, Christine Lee","Canada, USA",English,TV-MA,6.5,29711,,,"zombie,death,panic,bit,zombie apocalypse","Awards, 1 win & 2 nominations",2019.0
tt11102190,Katla,Sigurjón Kjartansson,male,Netflix,100,Katla,2021-06-17,,"Guðrún Ýr Eyfjörð, Íris Tanja Flygenring, Ingvar Sigurdsson",Iceland,"Icelandic, Swedish, English",TV-MA,7,13692,,,"town,volcano,mountain,mysterious,outbreak",,2021.0
tt10075318,The Gift,no_data,no_data,Netflix,84,The Gift,2019-12-27,,"Beren Saat, Mehmet Günsür, Melisa Senolsun",Turkey,"English, Kurdish, Aramaic, Turkish",TV-MA,7,22003,,,"massacre,based on novel,anatolia,turkey,archeology","Awards, 4 wins & 8 nominations",2019.0
tt3385484,Let's Eat,no_data,no_data,tvN,,Let's Eat,2013-11-28,,"Doo-Joon Yoon, Hyeon-jin Seo, Kwon Yul",South Korea,Korean,,7.7,615,,,,,2013.0
tt10120734,Millennials,no_data,no_data,Net TV,,Millennials,2018-11-26,,"Laura Laprida, Johanna Francella, Juan Manuel Guilera",Argentina,Spanish,,4.3,165,,,,,2018.0
tt13634872,Beyond Evil,no_data,no_data,JTBC,,Beyond Evil,2021-06-15,,"Shin Ha-kyun, Yeo Jin-gu, Choi Dae-hoon",South Korea,Korean,,8.1,3214,,,"police,serial killer,detective,murder case,cold case","Awards, 3 wins & 5 nominations",2021.0
tt12360292,Power Rangers Dino Fury,no_data,no_data,"Allspark Pictures, Hasbro, SCG Power Rangers",,Power Rangers Dino Fury,2021-02-20,,"Russell Curry, Hunter Deno, Kainalu Moya",USA,English,TV-Y7,6.8,543,,,"dinosaur adventure,superhero,superhero team,morphing,power rangers","Awards, 1 nomination",2021.0
tt2246424,The American Bible Challenge,no_data,no_data,Game Show Network,,The American Bible Challenge,2012-08-23,,"Reborn, Scott Mendes, Jeff Foxworthy",USA,English,TV-G,6.4,129,,,"bible,charity,religion,quiz show,non fiction","Awards, 2 wins & 3 nominations",2012.0
tt13814840,Love (ft. Marriage and Divorce),no_data,no_data,TV Chosun,,Love,2021-01-23,,"Sung Hoon, Lee Ga-Ryeong, Tae-gon Lee",South Korea,Korean,TV-PG,6.7,480,,,,"Awards, 1 win",2021.0
tt1018841,Lupin,no_data,no_data,GMA Network,,Lupin,2007-04-09,,"Richard Gutierrez, Katrina Halili, Ehra Madrigal",Philippines,"English, Filipino, Tagalog",,7.2,45,,,"thief,heir,playboy,bare chested male,bare chested male bondage",,2007.0
tt10098620,Feel Good,no_data,no_data,Channel 4,100,Feel Good,2020-03-19,,"Mae Martin, Charlotte Ritchie, Phil Burgers",UK,English,TV-MA,7.5,11086,,,"addict,addictive relationship,comedy club,addiction,gender fluid","Nominated for 1 BAFTA Award, 4 wins & 7 nominations total",2020.0
tt12809988,Sweet Tooth,no_data,no_data,Netflix,97,Sweet Tooth,2021-06-04,,"Nonso Anozie, Christian Convery, Aliza Vellani",USA,English,TV-14,7.8,50956,,,"post apocalypse,apocalypse,hybrid,based on comic,half human","Nominated for 1 BAFTA Award, 6 wins & 5 nominations total",2021.0
tt11269886,Summertime,no_data,no_data,Cattleya,89,Summertime,2020-04-29,,"Rebecca Coco Edogamhe, Ludovico Tersigni, Amanda Campana",Italy,Italian,TV-MA,6,2792,,,"love,nipple piercing,nipple pierced,female topless nudity,teen drama","Awards, 1 nomination",2020.0
tt1606375,Downton Abbey,David Evans,male,ITV,91,Downton Abbey,2011-01-09,,"Hugh Bonneville, Phyllis Logan, Elizabeth McGovern",UK,English,TV-PG,8.7,203905,,,"gay character,vito russo test passed,1910s,yorkshire england,butler","Top rated TV #94 | Won 15 Primetime Emmys, 58 wins & 229 nominations total",2011.0
tt1587678,Happy Endings,no_data,no_data,American Broadcasting Company,76,Happy Endings,2011-04-13,,"Eliza Coupe, Elisha Cuthbert, Zachary Knighton",USA,English,TV-14,7.8,38404,,,"vpl,sports bar,cleavage,workout,feel good romance","Awards, 1 win & 37 nominations",2011.0
tt14482414,Racket Boys,no_data,no_data,SBS TV,,Racket Boys,2021-05-31,,"Kim Sang-kyung, Na-ra Oh, Tang Joon-sang",South Korea,Korean,TV-14,4,27605,,,"coach,sports drama,sports team,badminton player,female coach","Awards, 1 win",2021.0
no_data,The Platform,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt7945720,Dirty John,no_data,no_data,USA Network,78,Dirty John,2018-11-25,,"Connie Britton, Christian Slater, Eric Bana",USA,English,TV-14,7.2,21748,,,"based on podcast,true crime,con man,1980s,ugly divorce","Awards, 1 win & 6 nominations",2018.0
tt7255502,The Kominsky Method,Andy Tennant,male,Netflix,93,The Kominsky Method,2018-11-16,,"Michael Douglas, Sarah Baker, Graham Rogers",USA,English,TV-MA,8.2,39627,,,"aging,friendship,male protagonist,male friendship,acting coach","Nominated for 12 Primetime Emmys, 4 wins & 54 nominations total",2018.0
tt12048124,The Least Expected Day: Inside the Movistar Team 2019,no_data,no_data,Netflix,,The Least Expected Day,2020-03-27,,"Alejandro Valverde, José Luis Arrieta, Eusebio Unzué",Spain,Spanish,,7.4,778,,,"tv mini series,road cycling,cycling,tour de france,professional athlete",,2020.0
tt12458172,Word of Honor,no_data,no_data,"Ciwen Media, Youku",,Word of Honor,2021-05-28,,"Zhehan Zhang, Jun Gong, Ye Zhou",China,"Chinese, Mandarin",TV-14,8.6,3028,,,"homosexual subtext,boys love,gay interest,martial arts action,ancient china","Awards, 2 nominations",2021.0
no_data,Eden,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt9251798,Ragnarok,Mogens Hagedorn,male,Netflix,70,Ragnarok,2020-01-31,,"David Stakston, Jonas Strand Gravli, Herman Tømmeraas",Denmark,Norwegian,TV-MA,7.5,37362,,,"norse mythology,good versus evil,ragnarok,male nudity,one word series title",,2020.0
tt14540468,High on the Hog: How African American Cuisine Transformed America,no_data,no_data,"Netflix Studios, One Story Up Productions, Pilgrim Media Group",,High on the Hog: How African American Cuisine Transformed America,2021-05-26,,"Stephen Satterfield, Adrian Miller, Michelle Wallace",USA,English,TV-14,7.7,707,,,"american,african,food,eating,texas","Awards, 3 wins & 4 nominations",2021.0
tt2359704,JoJo's Bizarre Adventure,no_data,no_data,"David Production, Lucky Land Communications, Medicos Entertainment",,JoJo's Bizarre Adventure,2012-10-04,,"David Vincent, Matthew Mercer, Daisuke Ono",Japan,Japanese,TV-14,8.4,22291,,,"based on manga,violence,gore,shounen,anime","Awards, 2 wins & 10 nominations",2012.0
tt4635276,Master of None,no_data,no_data,Netflix,93,Master of None,2015-11-06,,"Aziz Ansari, Eric Wareheim, Lena Waithe",USA,English,TV-MA,8.2,73161,,,"satire,new york,italy,new york city,male protagonist","Won 3 Primetime Emmys, 17 wins & 69 nominations total",2015.0
tt9731222,The Neighbor,Nacho Vigalondo,male,Netflix,61,The Neighbor,2019-12-31,,"Quim Gutiérrez, Clara Lago, Adrián Pino",Spain,Spanish,,6.5,2193,,,"superhero,based on comic,power,alien,business","Awards, 1 nomination",2019.0
tt9381622,Special,no_data,no_data,Netflix,98,Special,2019-04-12,,"Ryan O'Connell, Jessica Hecht, Punam Patel",USA,English,TV-MA,7.6,9552,,,"gay,dance instructor,cerebral palsy,mother son relationship,disabled gay man","Nominated for 4 Primetime Emmys, 3 wins & 6 nominations total",2019.0
tt11937816,Who Killed Sara?,David Ruiz,male,Netflix,,Who Killed Sara?,2021-03-24,,"Manolo Cardona, Ginés García Millán, Carolina Miranda",Mexico,Spanish,TV-MA,6.4,14261,,,"murder,murderer,secret,criminal,killed","Awards, 1 win & 8 nominations",2021.0
tt9077192,Haunted,no_data,no_data,Netflix,31,Haunted,2018-10-19,,"Vanda Chaloupková, Hana Baronová, Vojtech Hýzdal","Czech Republic, USA",English,TV-MA,4.6,3254,,,"psychotronic series,hunting,supernatural horror,supernatural reality tv",,2018.0
